Soil_color,Nitrogen,Phosphorus,Potassium,pH,Temperature,Crop,Fertilizer
Black,30,35,20,6.5,30,Urad,DAP
Black,35,35,20,6.5,30,Urad,DAP
Black,40,35,20,6.5,30,Urad,DAP
Black,30,40,25,7,35,Urad,DAP
Black,35,40,25,7,35,Urad,DAP
Black,40,40,25,7,35,Urad,DAP
Black,30,40,20,6,15,Gram,DAP
Black,35,40,20,6,15,Gram,DAP
Black,40,40,20,6,15,Gram,DAP
Black,30,45,25,6.5,20,Gram,DAP
Black,35,45,25,6.5,20,Gram,DAP
Black,40,45,25,6.5,20,Gram,DAP
Black,30,50,30,7,15,Gram,DAP
Black,35,50,30,7,15,Gram,DAP
Black,40,50,30,7,15,Gram,DAP
Black,30,40,25,7.5,20,Gram,MOP
Black,35,40,25,7.5,20,Gram,MOP
Black,40,40,25,7.5,20,Gram,MOP
Black,30,45,30,6,15,Gram,MOP
Black,35,45,30,6,15,Gram,MOP
Black,40,45,30,6,15,Gram,MOP
Black,30,50,20,6.5,20,Gram,MOP
Black,35,50,20,6.5,20,Gram,MOP
Black,40,50,20,6.5,20,Gram,MOP
Black,30,40,30,7,15,Gram,DAP
Black,35,40,30,7,15,Gram,DAP
Black,40,40,30,7,15,Gram,DAP
Black,30,45,20,7.5,20,Gram,DAP
Black,35,45,20,7.5,20,Gram,DAP
Black,40,45,20,7.5,20,Gram,DAP
Black,30,50,25,6,15,Gram,DAP
Black,35,50,25,6,15,Gram,DAP
Black,40,50,25,6,15,Gram,DAP
Black,120,60,120,6.5,20,Sugarcane,MOP
Black,125,60,120,6.5,20,Sugarcane,MOP
Black,130,60,120,6.5,20,Sugarcane,MOP
Black,135,60,120,6.5,20,Sugarcane,MOP
Black,140,60,120,6.5,20,Sugarcane,MOP
Black,145,60,120,6.5,20,Sugarcane,MOP
Black,150,60,120,6.5,20,Sugarcane,MOP
Black,120,65,125,7,25,Sugarcane,MOP
Black,125,65,125,7,25,Sugarcane,MOP
Black,130,65,125,7,25,Sugarcane,MOP
Black,135,65,125,7,25,Sugarcane,MOP
Black,140,65,125,7,25,Sugarcane,MOP
Black,145,65,125,7,25,Sugarcane,MOP
Black,150,65,125,7,25,Sugarcane,MOP
Black,120,70,130,7.5,30,Sugarcane,MOP
Black,125,70,130,7.5,30,Sugarcane,MOP
Black,130,70,130,7.5,30,Sugarcane,MOP
Black,135,70,130,7.5,30,Sugarcane,MOP
Black,140,70,130,7.5,30,Sugarcane,MOP
Black,145,70,130,7.5,30,Sugarcane,MOP
Black,150,70,130,7.5,30,Sugarcane,MOP
Black,120,75,135,6.5,35,Sugarcane,MOP
Black,125,75,135,6.5,35,Sugarcane,MOP
Black,130,75,135,6.5,35,Sugarcane,MOP
Black,135,75,135,6.5,35,Sugarcane,MOP
Black,140,75,135,6.5,35,Sugarcane,MOP
Black,145,75,135,6.5,35,Sugarcane,MOP
Black,150,75,135,6.5,35,Sugarcane,MOP
Black,120,80,140,7,20,Sugarcane,MOP
Black,125,80,140,7,20,Sugarcane,MOP
Black,130,80,140,7,20,Sugarcane,MOP
Black,135,80,140,7,20,Sugarcane,MOP
Black,140,80,140,7,20,Sugarcane,MOP
Black,145,80,140,7,20,Sugarcane,MOP
Black,150,80,140,7,20,Sugarcane,MOP
Black,120,60,145,7.5,25,Sugarcane,Urea
Black,125,60,145,7.5,25,Sugarcane,Urea
Black,130,60,145,7.5,25,Sugarcane,Urea
Black,135,60,145,7.5,25,Sugarcane,Urea
Black,140,60,145,7.5,25,Sugarcane,Urea
Black,145,60,145,7.5,25,Sugarcane,Urea
Black,150,60,145,7.5,25,Sugarcane,Urea
Black,120,65,150,6.5,30,Sugarcane,Urea
Black,125,65,150,6.5,30,Sugarcane,Urea
Black,130,65,150,6.5,30,Sugarcane,Urea
Black,135,65,150,6.5,30,Sugarcane,Urea
Black,140,65,150,6.5,30,Sugarcane,Urea
Black,145,65,150,6.5,30,Sugarcane,Urea
Black,150,65,150,6.5,30,Sugarcane,Urea
Black,120,70,120,7,35,Sugarcane,Urea
Black,125,70,120,7,35,Sugarcane,Urea
Black,130,70,120,7,35,Sugarcane,Urea
Black,135,70,120,7,35,Sugarcane,Urea
Black,140,70,120,7,35,Sugarcane,Urea
Black,145,70,120,7,35,Sugarcane,Urea
Black,150,70,120,7,35,Sugarcane,Urea
Black,120,75,125,7.5,20,Sugarcane,Urea
Black,125,75,125,7.5,20,Sugarcane,Urea
Black,130,75,125,7.5,20,Sugarcane,Urea
Black,135,75,125,7.5,20,Sugarcane,Urea
Black,140,75,125,7.5,20,Sugarcane,Urea
Black,145,75,125,7.5,20,Sugarcane,Urea
Black,150,75,125,7.5,20,Sugarcane,Urea
Black,120,80,130,6.5,25,Sugarcane,Urea
Black,125,80,130,6.5,25,Sugarcane,Urea
Black,130,80,130,6.5,25,Sugarcane,Urea
Black,135,80,130,6.5,25,Sugarcane,Urea
Black,140,80,130,6.5,25,Sugarcane,Urea
Black,145,80,130,6.5,25,Sugarcane,Urea
Black,150,80,130,6.5,25,Sugarcane,Urea
Black,120,60,135,7,30,Sugarcane,DAP
Black,125,60,135,7,30,Sugarcane,DAP
Black,130,60,135,7,30,Sugarcane,DAP
Black,135,60,135,7,30,Sugarcane,DAP
Black,140,60,135,7,30,Sugarcane,DAP
Black,145,60,135,7,30,Sugarcane,DAP
Black,150,60,135,7,30,Sugarcane,DAP
Black,120,65,140,7.5,35,Sugarcane,DAP
Black,125,65,140,7.5,35,Sugarcane,DAP
Black,130,65,140,7.5,35,Sugarcane,DAP
Black,135,65,140,7.5,35,Sugarcane,DAP
Black,140,65,140,7.5,35,Sugarcane,DAP
Black,145,65,140,7.5,35,Sugarcane,DAP
Black,150,65,140,7.5,35,Sugarcane,DAP
Black,120,70,145,6.5,20,Sugarcane,DAP
Black,125,70,145,6.5,20,Sugarcane,DAP
Black,130,70,145,6.5,20,Sugarcane,DAP
Black,135,70,145,6.5,20,Sugarcane,DAP
Black,140,70,145,6.5,20,Sugarcane,DAP
Black,145,70,145,6.5,20,Sugarcane,DAP
Black,150,70,145,6.5,20,Sugarcane,DAP
Black,120,75,150,7,25,Sugarcane,DAP
Black,125,75,150,7,25,Sugarcane,DAP
Black,130,75,150,7,25,Sugarcane,DAP
Black,135,75,150,7,25,Sugarcane,DAP
Black,140,75,150,7,25,Sugarcane,DAP
Black,145,75,150,7,25,Sugarcane,DAP
Black,150,75,150,7,25,Sugarcane,DAP
Black,120,80,120,7.5,30,Sugarcane,DAP
Black,125,80,120,7.5,30,Sugarcane,DAP
Black,130,80,120,7.5,30,Sugarcane,DAP
Black,135,80,120,7.5,30,Sugarcane,DAP
Black,140,80,120,7.5,30,Sugarcane,DAP
Black,145,80,120,7.5,30,Sugarcane,DAP
Black,150,80,120,7.5,30,Sugarcane,DAP
Black,120,60,125,6.5,35,Sugarcane,MOP
Black,125,60,125,6.5,35,Sugarcane,MOP
Black,130,60,125,6.5,35,Sugarcane,MOP
Black,135,60,125,6.5,35,Sugarcane,MOP
Black,140,60,125,6.5,35,Sugarcane,MOP
Black,145,60,125,6.5,35,Sugarcane,MOP
Black,150,60,125,6.5,35,Sugarcane,MOP
Black,120,65,130,7,20,Sugarcane,MOP
Black,125,65,130,7,20,Sugarcane,MOP
Black,130,65,130,7,20,Sugarcane,MOP
Black,135,65,130,7,20,Sugarcane,MOP
Black,140,65,130,7,20,Sugarcane,MOP
Black,145,65,130,7,20,Sugarcane,MOP
Black,150,65,130,7,20,Sugarcane,MOP
Black,120,70,135,7.5,25,Sugarcane,MOP
Black,125,70,135,7.5,25,Sugarcane,MOP
Black,130,70,135,7.5,25,Sugarcane,MOP
Black,135,70,135,7.5,25,Sugarcane,MOP
Black,140,70,135,7.5,25,Sugarcane,MOP
Black,145,70,135,7.5,25,Sugarcane,MOP
Black,150,70,135,7.5,25,Sugarcane,MOP
Black,120,75,140,6.5,30,Sugarcane,MOP
Black,125,75,140,6.5,30,Sugarcane,MOP
Black,130,75,140,6.5,30,Sugarcane,MOP
Black,135,75,140,6.5,30,Sugarcane,MOP
Black,140,75,140,6.5,30,Sugarcane,MOP
Black,145,75,140,6.5,30,Sugarcane,MOP
Black,150,75,140,6.5,30,Sugarcane,MOP
Black,120,80,145,7,35,Sugarcane,MOP
Black,125,80,145,7,35,Sugarcane,MOP
Black,130,80,145,7,35,Sugarcane,MOP
Black,135,80,145,7,35,Sugarcane,MOP
Black,140,80,145,7,35,Sugarcane,MOP
Black,145,80,145,7,35,Sugarcane,MOP
Black,150,80,145,7,35,Sugarcane,MOP
Black,120,60,150,7.5,20,Sugarcane,Urea
Black,125,60,150,7.5,20,Sugarcane,Urea
Black,130,60,150,7.5,20,Sugarcane,Urea
Black,135,60,150,7.5,20,Sugarcane,Urea
Black,140,60,150,7.5,20,Sugarcane,Urea
Black,145,60,150,7.5,20,Sugarcane,Urea
Black,150,60,150,7.5,20,Sugarcane,Urea
Black,120,65,120,6.5,25,Sugarcane,Urea
Black,125,65,120,6.5,25,Sugarcane,Urea
Black,130,65,120,6.5,25,Sugarcane,Urea
Black,135,65,120,6.5,25,Sugarcane,Urea
Black,140,65,120,6.5,25,Sugarcane,Urea
Black,145,65,120,6.5,25,Sugarcane,Urea
Black,150,65,120,6.5,25,Sugarcane,Urea
Black,120,70,125,7,30,Sugarcane,Urea
Black,125,70,125,7,30,Sugarcane,Urea
Black,130,70,125,7,30,Sugarcane,Urea
Black,135,70,125,7,30,Sugarcane,Urea
Black,140,70,125,7,30,Sugarcane,Urea
Black,145,70,125,7,30,Sugarcane,Urea
Black,150,70,125,7,30,Sugarcane,Urea
Black,120,75,130,7.5,35,Sugarcane,Urea
Black,125,75,130,7.5,35,Sugarcane,Urea
Black,130,75,130,7.5,35,Sugarcane,Urea
Black,135,75,130,7.5,35,Sugarcane,Urea
Black,140,75,130,7.5,35,Sugarcane,Urea
Black,145,75,130,7.5,35,Sugarcane,Urea
Black,150,75,130,7.5,35,Sugarcane,Urea
Black,120,80,135,6.5,20,Sugarcane,Urea
Black,125,80,135,6.5,20,Sugarcane,Urea
Black,130,80,135,6.5,20,Sugarcane,Urea
Black,135,80,135,6.5,20,Sugarcane,Urea
Black,140,80,135,6.5,20,Sugarcane,Urea
Black,145,80,135,6.5,20,Sugarcane,Urea
Black,150,80,135,6.5,20,Sugarcane,Urea
Black,120,60,140,7,25,Sugarcane,DAP
Black,125,60,140,7,25,Sugarcane,DAP
Black,130,60,140,7,25,Sugarcane,DAP
Black,135,60,140,7,25,Sugarcane,DAP
Black,140,60,140,7,25,Sugarcane,DAP
Black,145,60,140,7,25,Sugarcane,DAP
Black,150,60,140,7,25,Sugarcane,DAP
Black,120,65,145,7.5,30,Sugarcane,DAP
Black,125,65,145,7.5,30,Sugarcane,DAP
Black,130,65,145,7.5,30,Sugarcane,DAP
Black,135,65,145,7.5,30,Sugarcane,DAP
Black,140,65,145,7.5,30,Sugarcane,DAP
Black,145,65,145,7.5,30,Sugarcane,DAP
Black,150,65,145,7.5,30,Sugarcane,DAP
Black,120,70,150,6.5,35,Sugarcane,DAP
Black,125,70,150,6.5,35,Sugarcane,DAP
Black,130,70,150,6.5,35,Sugarcane,DAP
Black,135,70,150,6.5,35,Sugarcane,DAP
Black,140,70,150,6.5,35,Sugarcane,DAP
Black,145,70,150,6.5,35,Sugarcane,DAP
Black,150,70,150,6.5,35,Sugarcane,DAP
Black,120,75,120,7,20,Sugarcane,DAP
Black,125,75,120,7,20,Sugarcane,DAP
Black,130,75,120,7,20,Sugarcane,DAP
Black,135,75,120,7,20,Sugarcane,DAP
Black,140,75,120,7,20,Sugarcane,DAP
Black,145,75,120,7,20,Sugarcane,DAP
Black,150,75,120,7,20,Sugarcane,DAP
Black,120,80,125,7.5,25,Sugarcane,DAP
Black,125,80,125,7.5,25,Sugarcane,DAP
Black,130,80,125,7.5,25,Sugarcane,DAP
Black,135,80,125,7.5,25,Sugarcane,DAP
Black,140,80,125,7.5,25,Sugarcane,DAP
Black,145,80,125,7.5,25,Sugarcane,DAP
Black,150,80,125,7.5,25,Sugarcane,DAP
Black,120,60,130,6.5,30,Sugarcane,MOP
Black,125,60,130,6.5,30,Sugarcane,MOP
Black,130,60,130,6.5,30,Sugarcane,MOP
Black,135,60,130,6.5,30,Sugarcane,MOP
Black,140,60,130,6.5,30,Sugarcane,MOP
Black,145,60,130,6.5,30,Sugarcane,MOP
Black,150,60,130,6.5,30,Sugarcane,MOP
Black,120,65,135,7,35,Sugarcane,MOP
Black,125,65,135,7,35,Sugarcane,MOP
Black,130,65,135,7,35,Sugarcane,MOP
Black,135,65,135,7,35,Sugarcane,MOP
Black,140,65,135,7,35,Sugarcane,MOP
Black,145,65,135,7,35,Sugarcane,MOP
Black,150,65,135,7,35,Sugarcane,MOP
Black,120,70,140,7.5,20,Sugarcane,MOP
Black,125,70,140,7.5,20,Sugarcane,MOP
Black,130,70,140,7.5,20,Sugarcane,MOP
Black,135,70,140,7.5,20,Sugarcane,MOP
Black,140,70,140,7.5,20,Sugarcane,MOP
Black,145,70,140,7.5,20,Sugarcane,MOP
Black,150,70,140,7.5,20,Sugarcane,MOP
Black,120,75,145,6.5,25,Sugarcane,MOP
Black,125,75,145,6.5,25,Sugarcane,MOP
Black,130,75,145,6.5,25,Sugarcane,MOP
Black,135,75,145,6.5,25,Sugarcane,MOP
Black,140,75,145,6.5,25,Sugarcane,MOP
Black,145,75,145,6.5,25,Sugarcane,MOP
Black,150,75,145,6.5,25,Sugarcane,MOP
Black,120,80,150,7,30,Sugarcane,MOP
Black,125,80,150,7,30,Sugarcane,MOP
Black,130,80,150,7,30,Sugarcane,MOP
Black,135,80,150,7,30,Sugarcane,MOP
Black,140,80,150,7,30,Sugarcane,MOP
Black,145,80,150,7,30,Sugarcane,MOP
Black,150,80,150,7,30,Sugarcane,MOP
